"" "#-foolish" "#-good" "#-great" "#-handsome" "#-happy" "#-irritated" "#-little" "#-open" "#-pleased" "#-pleasing" "#-pretty" "#-satisfied" "#-shy" "#-talkative" "#-tall" "#-thin" "#-tired" "#-well" "#-wise" "accomplished" "active" "admirable" "adventurous" "affectionate" "afraid" "agreeable" "alert" "alone" "amazing" "amusing" "angry" "anxious" "argumentative" "ashamed" "attentive" "attractive" "awake" "awkward" "bad" "beautiful" "bitter" "blind" "bright" "brilliant" "busy" "calm" "capable" "careful" "careless" "cautious" "certain" "charming" "cheap" "cheerful" "clean" "clever" "cold" "comfortable" "compassionate" "compatible" "competent" "conceited" "concerned" "confident" "confused" "considerate" "consistent" "cool" "courageous" "critical" "cruel" "curious" "dangerous" "decent" "delighted" "delightful" "dependent" "depressed" "desirable" "determined" "devoted" "difficult" "direct" "disappointed" "disgusting" "distinguished" "eager" "elderly" "embarrassed" "embarrassing" "encouraged" "encouraging" "energetic" "entertaining" "evil" "excellent" "excited" "exciting" "exhausted" "expressive" "extraordinary" "fair" "faithful" "familiar" "famous" "feminine" "fine" "firm" "foolish" "forgiving" "fortunate" "friendly" "generous" "gentle" "genuine" "glad" "good" "graceful" "gracious" "grateful" "great" "handsome" "happy" "hard" "harmless" "healthy" "helpless" "honest" "ignorant" "impatient" "impolite" "important" "inconsiderate" "independent" "innocent" "insane" "intellectual" "intelligent" "interested" "interesting" "irrational" "irritable" "jealous" "joyful" "kind" "lazy" "liberal" "little" "lively" "lonely" "loud" "lovely" "lucky" "modest" "natural" "neat" "negative" "nervous" "nice" "noisy" "observant" "old" "open" "ordinary" "original" "patient" "plain" "playful" "pleasant" "pleased" "pleasing" "polite" "poor" "popular" "positive" "powerful" "prejudiced" "pretty" "private" "productive" "professional" "prominent" "prompt" "proper" "prosperous" "proud" "punctual" "quiet" "reasonable" "remarkable" "respectable" "respectful" "rich" "ridiculous" "romantic" "rude" "sad" "sarcastic" "satisfied" "secure" "selfish" "sensible" "serious" "short" "sincere" "social" "spoiled" "spontaneous" "stable" "straightforward" "strange" "strict" "strong" "stupid" "successful" "suspicious" "sweet" "talkative" "tall" "thankful" "thin" "thorough" "thoughtful" "thoughtless" "tired" "uncomfortable" "unfair" "unfriendly" "unhappy" "unlucky" "unreasonable" "unusual" "useful" "valuable" "warm" "weak" "well" "wise" "witty" "wonderful" "worthy" "young" "rough" "violent" "unemployed" "youthful"
"popular" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
"positive" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 1 1 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 3 1 0 0 0 0 0 2 0 0 0 0 0 1 2 2 0 1 0 0 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0
"powerful" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 2 1 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 4 0 0 0 5 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 3 0 0 0 0 0 1 4 0 0 0 0 0 0 0 1 0 0 0 1 0 2 1 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 3 0 1 3 0 0 0 2 0 0 0 0
"prejudiced" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"pretty" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 2 1 1 0 2 6 6 0 0 0 0 2 5 0 1 1 0 0 1 5 4 0 1 0 1 1 0 2 2 0 0 3 1 0 5 0 6 3 3 0 1 1 0 0 0 1 0 0 0 0 0 0 0 2 0 1 2 0 0 1 1 1 1 1 2 0 0 1 1 0 0 0 0 0 0 0 5 0 1 0 0 0 5 1 0 0 0 3 1 2 0 3 0 0 4 0 5 15 1 0 1 16 6 13 2 0 0 0 0 0 1 0 2 0 0 1 0 0 2 2 3 0 0 0 0 6 0 1 19 0 0 0 3 2 0 6 0 0 2 4 0 0 12 5 0 0 0 0 0 3 7 5 0 9 0 0 0 0 0 1 1 0 1 1 6 0 2 1 4 1 0 4 1 0 0 0 0 8 1 7 1 1 3 0 5 1 1 0 0 1 1 1 1 5 0 0 0 2 0 4 0 3 2 0 0 0 1 0 0 1 0 0 2 2 0 4 1 1 0 0 0 2 14 1 0 0 1
"private" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 0 1 0 1 0 2 0 1 0 0 0 2 2 1 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 2 1 3 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 2 0 0 0 2 0 0 1 0 2 0 0 0 1 1 0 2 0 2 8 0 0 2 7 0 6 1 0 0 0 0 0 2 0 1 0 0 0 0 1 0 1 2 0 1 0 0 2 0 0 7 2 0 0 0 0 1 4 1 0 0 1 0 0 3 0 0 0 0 0 0 2 2 2 1 5 1 0 1 0 1 0 0 0 0 0 3 0 0 0 3 0 0 3 1 0 0 0 1 2 0 1 0 0 1 2 5 0 0 0 0 0 0 1 1 1 0 0 0 2 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 2 0 0 1 0 1 0 5 0 0 0 0
"productive" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"professional" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prominent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 1 2 0 1 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 2 0 0 0 0
"prompt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 2 0 0 0 3 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0
"proper" 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 11 9 1 1 0 1 6 10 0 7 4 0 1 1 6 5 1 2 0 3 5 0 3 0 1 2 5 3 1 8 0 2 5 4 0 0 0 1 2 2 1 0 1 0 0 0 0 2 0 0 5 7 1 1 3 2 1 2 1 2 0 0 1 2 0 0 0 0 1 2 1 4 0 0 0 1 3 4 0 0 0 0 8 2 1 0 7 5 1 3 3 7 27 1 0 3 27 7 18 2 0 0 0 0 1 2 0 3 0 1 0 1 0 1 2 7 0 1 0 0 8 0 0 33 4 0 0 2 1 0 12 0 0 2 3 0 1 14 8 0 1 0 2 0 9 13 6 1 18 1 1 1 0 6 3 1 1 0 1 0 0 0 0 9 3 0 3 0 4 1 0 1 8 0 11 0 0 6 3 10 1 2 1 0 0 0 4 0 7 0 2 0 3 0 1 0 1 2 1 0 2 3 1 0 3 1 2 2 7 1 6 2 0 0 0 2 3 23 0 0 0 0
"prosperous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 2 2 0 0 0 1 3 0 1 0 3 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 1 0 2 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 4 0 0 0 0
"proud" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 3 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 2 0 0 0 1 1 0 0 0 3 5 0 0 0 4 1 2 1 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 1 0 0 1 1 0 2 0 0 1 0 0 0 1 2 0 0 0 0 0 1 2 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 1 2 1 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 3 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 4 0 0 0 1
"punctual" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
"quiet" 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 7 5 0 0 0 0 0 3 0 2 3 1 0 0 3 4 0 1 0 3 1 2 2 1 0 0 4 5 0 3 0 1 4 5 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 4 7 0 1 3 0 3 1 0 4 0 0 2 0 1 0 0 0 1 0 1 4 0 1 0 0 1 4 1 1 1 0 6 0 1 0 3 1 0 3 1 3 19 0 1 1 18 5 14 2 2 1 1 1 1 2 0 2 0 1 0 0 2 0 1 3 0 1 0 1 5 0 1 21 3 0 1 1 0 0 9 2 0 3 2 0 0 15 5 0 0 1 1 0 4 8 3 0 12 0 0 0 0 4 3 0 1 0 1 9 1 2 0 0 4 0 2 2 1 1 0 1 5 0 5 0 1 2 1 6 2 0 1 0 0 1 1 0 9 0 2 0 4 0 1 0 0 1 2 1 3 2 1 0 2 1 0 0 3 0 3 1 2 0 0 2 1 14 0 0 0 1
"reasonable" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 6 0 1 0 0 1 4 0 0 2 0 0 0 3 1 0 2 0 2 4 0 0 1 0 0 2 1 1 3 0 1 6 4 3 0 1 0 2 1 0 0 0 2 0 0 1 0 1 0 2 3 0 0 3 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 1 4 3 0 1 0 1 3 0 0 0 3 1 0 1 1 4 13 1 1 4 17 5 7 0 1 1 0 1 2 0 0 3 1 0 0 0 1 0 3 3 0 0 0 0 5 0 1 13 1 1 0 2 0 0 7 1 0 1 0 0 0 9 3 0 1 0 1 0 4 1 3 1 10 0 2 0 0 1 0 0 0 2 1 3 1 1 0 4 0 0 3 1 3 0 1 0 2 0 4 0 1 1 2 4 3 1 0 0 0 0 0 0 5 0 2 0 2 0 0 0 0 1 0 0 2 2 0 0 1 0 1 0 2 0 2 0 2 0 0 1 3 9 0 0 0 0
"remarkable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 3 0 0 0 3 0 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0
"respectable" 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 5 3 0 1 1 0 2 3 0 1 2 0 0 0 4 5 1 2 1 0 3 0 1 2 0 0 0 3 0 5 0 3 0 5 1 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 1 4 0 0 5 1 2 0 1 0 1 1 1 1 0 0 0 0 1 1 2 3 0 2 0 0 1 4 0 0 0 1 1 1 3 0 2 3 1 4 0 4 14 1 0 1 13 6 8 1 0 0 0 1 2 0 0 4 1 4 0 0 0 1 1 2 0 1 0 1 6 0 2 14 3 1 0 0 1 0 8 0 1 1 1 0 0 9 2 0 0 1 0 0 2 3 3 0 5 0 0 0 0 4 3 1 0 1 1 3 0 1 0 2 3 0 0 1 4 1 0 0 2 0 5 0 1 3 0 8 0 1 0 1 0 0 0 0 4 0 0 0 4 0 3 0 0 1 1 0 0 1 0 0 2 0 1 2 6 0 5 1 1 0 0 2 1 12 0 0 0 0
"respectful" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 2 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 2 1 0 0 0 0 0 2 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 2 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"rich" 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 5 4 0 2 0 0 0 2 0 1 0 0 0 2 2 3 0 1 1 0 2 0 0 1 0 0 1 2 0 2 0 1 2 5 1 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 1 2 1 1 3 4 2 1 0 0 0 0 1 1 0 0 0 0 0 1 1 3 0 0 0 0 1 2 0 1 0 0 4 0 1 0 3 1 1 3 0 5 12 1 1 2 11 7 4 0 1 1 0 2 3 0 0 1 0 1 0 0 2 2 3 2 0 0 0 1 3 0 1 12 0 0 0 1 0 1 4 3 1 2 1 0 0 8 0 0 0 1 2 1 4 2 3 0 4 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 3 0 4 1 0 0 0 0 0 0 3 0 0 3 1 3 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 1 2 1 1 0 1 1 1 10 0 0 1 0
"ridiculous" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 2 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 4 1 0 0 1 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 0 2 1 0 0 4 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 0
"romantic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 0 2 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 3 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 2 0 0 0 1 0 0 0 0 2 6 0 0 2 4 0 5 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 6 1 0 0 0 0 0 1 0 0 0 0 0 0 2 1 0 0 1 0 0 2 2 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 1 1 4 0 0 0 0
"sad" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 2 0 0 0 2 6 4 0 1 0 0 2 2 1 2 1 0 0 3 4 2 1 0 0 0 2 0 3 2 0 0 3 2 0 5 0 3 7 4 0 1 1 0 1 1 0 0 0 0 0 0 0 0 2 0 4 4 0 0 2 3 1 2 0 1 0 0 2 1 0 0 0 0 0 0 2 6 0 1 0 0 2 3 0 0 1 0 5 1 0 0 3 2 0 3 1 2 15 1 0 2 17 3 12 2 0 1 0 1 0 4 1 2 0 3 0 0 1 0 1 2 0 0 0 0 8 0 0 19 0 0 0 0 1 0 8 0 0 4 2 0 0 12 2 0 0 0 0 0 6 5 3 1 11 0 1 1 0 8 2 1 1 1 1 8 0 0 0 5 2 0 2 1 0 0 0 1 0 1 4 0 0 3 4 9 0 1 0 0 1 0 1 0 5 0 1 0 2 0 3 1 2 5 0 1 2 1 0 0 1 2 1 2 1 0 1 1 2 1 0 0 2 13 0 0 0 0
"sarcastic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
